,Company Name,SCM Practices,Supplier Count,Inventory Turnover Ratio,Lead Time (days),Order Fulfillment Rate (%),Customer Satisfaction (%),Technology Utilized,Environmental Impact Score,Supply Chain Agility,Supplier Lead Time Variability (days),Inventory Accuracy (%),Transportation Cost Efficiency (%),Supply Chain Integration Level,Sustainability Practices,Supply Chain Complexity Index,Cost of Goods Sold (COGS),Operational Efficiency Score,Revenue Growth Rate out of (15),Supply Chain Risk (%),Supplier Collaboration Level,Supply Chain Resilience Score,Supplier Relationship Score,Total Implementation Cost,Carbon Emissions (kg CO2e),Recycling Rate (%),Energy Consumption (MWh),Use of Renewable Energy (%),Green Packaging Usage (%),Ticker
106,GSK,Vendor Managed Inventory,100.0,5.8,12.0,91.0,85.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$700B,85.0,11.0,10.0,High,88.0,85.0,91893488,226000,67,153000,60,41,GSK
107,AstraZeneca,Efficient Consumer Response,75000.0,5.0,10.0,90.0,85.0,"ERP, AI, Blockchain",,High,5.0,96.0,85.0,High,Advanced,Medium,$350B,82.0,11.0,8.0,High,87.0,85.0,101750177,227000,68,153500,61,42,AZN
108,AbbVie,Sustainable SCM,70000.0,5.5,12.0,88.0,88.0,"AI, ERP, Blockchain",,Medium,4.0,97.0,80.0,Medium,Advanced,Medium,$400B,75.0,8.0,15.0,Medium,80.0,78.0,17541338,228000,69,154000,62,43,ABBV
109,Amgen,Lean Manufacturing,100.0,6.5,12.0,89.0,89.0,"ERP, AI, Robotics",,High,4.0,97.0,85.0,High,Advanced,Medium,$400B,80.0,10.0,10.0,Medium,85.0,80.0,34755915,229000,70,154500,63,44,AMGN
110,Bristol-Myers Squibb,Agile SCM,200.0,6.0,12.0,90.0,88.0,"ERP, AI, Blockchain",,High,4.0,97.0,85.0,High,Advanced,Medium,$700B,80.0,9.0,8.0,High,88.0,85.0,48518373,230000,60,155000,64,45,BMY
111,Eli Lilly,Lean Manufacturing,500.0,5.0,14.0,90.0,90.0,"ERP, AI, Blockchain",,Medium,4.0,97.0,85.0,Medium,Advanced,Medium,$800B,85.0,9.0,12.0,Medium,85.0,85.0,100712412,231000,61,155500,65,46,LLY
112,Bayer,Agile SCM,300.0,5.8,10.0,92.0,91.0,"ERP, AI, Blockchain",,High,2.0,97.0,85.0,High,Advanced,Medium,$800B,85.0,11.0,8.0,High,88.0,85.0,72931049,232000,62,156000,50,47,BMW.DE
113,Takeda,Demand-Driven SCM,300.0,4.0,10.0,94.0,87.0,"ERP, AI, Blockchain",,High,2.0,98.0,88.0,High,Advanced,High,$500B,85.0,12.0,7.0,High,90.0,85.0,84302961,233000,63,156500,51,48,TAK
114,Biogen,Lean Manufacturing,500.0,4.5,14.0,88.0,89.0,"ERP, AI, Robotics",,High,5.0,97.0,85.0,Medium,Advanced,Medium,$500B,80.0,10.0,10.0,Medium,85.0,80.0,100145810,234000,64,157000,52,49,BIIB
115,Regeneron,Agile SCM,400.0,5.5,8.0,94.0,90.0,"ERP, AI, Blockchain",,High,2.0,98.0,85.0,High,Advanced,Medium,$800B,85.0,10.0,5.0,High,90.0,85.0,60303850,235000,65,157500,53,50,REGN
116,Vertex,Vendor Managed Inventory,150.0,5.8,11.0,91.0,88.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$600B,85.0,11.0,10.0,High,88.0,85.0,102912285,236000,66,158000,54,51,VRTX
117,Moderna,Vendor Managed Inventory,100.0,5.2,10.0,90.0,89.0,"ERP, AI, Blockchain",,High,3.0,98.0,88.0,High,Advanced,Low,$700B,85.0,11.0,8.0,High,88.0,85.0,61553125,237000,67,158500,55,52,MRNA
118,Gilead Sciences,Agile SCM,200.0,4.2,11.0,90.0,92.0,"ERP, AI, Blockchain",,High,4.0,97.0,88.0,High,Advanced,Medium,$600B,85.0,10.0,8.0,High,88.0,85.0,101926049,238000,68,159000,56,53,GILD
119,CSL Behring,Agile SCM,150.0,8.2,10.0,93.0,88.0,"ERP, AI, Blockchain",,High,2.0,98.0,88.0,High,Advanced,Medium,$800B,85.0,10.0,8.0,High,90.0,85.0,6404004,239000,69,159500,57,54,
120,Alcon,Sustainable SCM,20000.0,4.2,11.0,90.0,89.0,"ERP, AI, Blockchain",,High,4.0,97.0,88.0,High,Advanced,Medium,$400B,85.0,9.0,10.0,High,87.0,80.0,89165629,240000,70,160000,58,55,ALC
121,Bausch Health,Vendor Managed Inventory,100.0,5.0,12.0,91.0,92.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$700B,85.0,11.0,10.0,High,88.0,85.0,48763533,241000,60,160500,59,56,BHC
122,Illumina,Just-In-Time,1300000.0,5.8,2.0,98.0,89.0,"AI, Robotics, Blockchain",,High,1.0,99.0,88.0,High,Advanced,High,"$1,500B",85.0,20.0,5.0,High,90.0,85.0,66209792,242000,61,161000,60,57,ILMN
123,Thermo Fisher Scientific,Vendor Managed Inventory,200.0,4.0,12.0,91.0,85.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$700B,85.0,11.0,10.0,High,88.0,85.0,92526140,243000,62,161500,61,58,TMO
124,Bio-Rad Laboratories,Lean Manufacturing,300.0,4.0,18.0,87.0,88.0,"ERP, AI, Robotics",,Medium,6.0,95.0,85.0,Medium,Advanced,Medium,$500B,80.0,9.0,15.0,Medium,85.0,80.0,16934381,244000,63,162000,62,59,BIO
125,PerkinElmer,Lean Manufacturing,100.0,6.0,12.0,89.0,85.0,"ERP, AI, Robotics",,High,4.0,97.0,85.0,High,Advanced,Medium,$400B,80.0,10.0,10.0,Medium,85.0,80.0,67607728,245000,64,162500,63,60,PKN.BE
126,Agilent Technologies,Lean Manufacturing,400.0,4.5,18.0,88.0,90.0,"ERP, JIT, Robotics",,High,5.0,95.0,85.0,High,Advanced,Medium,$700B,80.0,10.0,12.0,Medium,85.0,80.0,40657663,246000,65,163000,64,40,A
127,Danaher,Vendor Managed Inventory,150.0,6.5,11.0,91.0,90.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$600B,85.0,11.0,10.0,High,88.0,85.0,31146083,247000,66,163500,65,41,DHR
128,Quest Diagnostics,Agile SCM,150.0,6.0,10.0,92.0,88.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,High,$900B,85.0,11.0,8.0,High,91.0,85.0,109164721,248000,67,164000,50,42,DGX
129,LabCorp,Vendor Managed Inventory,100.0,4.2,10.0,90.0,90.0,"ERP, AI, Blockchain",,High,3.0,98.0,88.0,High,Advanced,Low,$700B,85.0,11.0,8.0,High,88.0,85.0,32425302,249000,68,164500,51,43,LH
130,Siemens Healthineers,Agile SCM,300.0,4.5,10.0,92.0,90.0,"ERP, AI, Blockchain",,High,2.0,97.0,85.0,High,Advanced,Medium,$800B,85.0,11.0,8.0,High,88.0,85.0,99952218,250000,69,165000,52,44,SHL1.SG
131,GE Healthcare,Agile SCM,150.0,10.0,10.0,92.0,85.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,High,$800B,85.0,10.0,8.0,High,90.0,85.0,65432284,251000,70,165500,53,45,GEHC
132,Philips Healthcare,Lean Manufacturing,500.0,6.2,20.0,88.0,88.0,"ERP, AI, Robotics",,Medium,5.0,96.0,85.0,Medium,Advanced,Medium,$800B,80.0,10.0,12.0,Medium,85.0,80.0,25329098,252000,60,166000,54,46,
133,Medtronic,Lean Manufacturing,400.0,4.2,18.0,90.0,94.0,"ERP, AI, Robotics",,High,5.0,97.0,85.0,High,Advanced,Medium,$900B,85.0,11.0,10.0,Medium,85.0,85.0,53777025,253000,61,166500,55,47,MDT
134,Abbott Laboratories,Agile SCM,300.0,5.0,7.0,98.0,91.0,"AI, ERP, Blockchain",,High,1.0,98.0,92.0,High,Advanced,High,$1500B,90.0,12.0,3.0,High,95.0,90.0,3344770,254000,62,167000,56,48,ABT
135,Boston Scientific,Lean Manufacturing,300.0,6.0,10.0,93.0,89.0,"ERP, AI, Blockchain",,High,2.0,98.0,88.0,High,Advanced,Medium,$800B,85.0,10.0,8.0,High,90.0,85.0,21739357,255000,63,167500,57,49,BSX
136,Stryker,Vendor Managed Inventory,100.0,5.0,12.0,91.0,87.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$700B,85.0,11.0,10.0,High,88.0,85.0,61681550,256000,64,168000,58,50,SYK
137,Zimmer Biomet,Lean Manufacturing,300.0,5.2,22.0,89.0,91.0,"ERP, AI, Blockchain",,Medium,5.0,96.0,85.0,Medium,Advanced,Medium,$900B,85.0,9.0,15.0,Medium,85.0,80.0,79214743,257000,65,168500,59,51,ZBH
138,Intuitive Surgical,Demand-Driven SCM,300.0,4.2,10.0,94.0,89.0,"ERP, AI, Blockchain",,High,2.0,98.0,88.0,High,Advanced,High,$500B,85.0,12.0,7.0,High,90.0,85.0,80497274,258000,66,169000,60,52,ISRG
139,Edwards Lifesciences,Lean Manufacturing,10000.0,4.2,15.0,91.0,88.0,"ERP, AI, Blockchain",,Medium,5.0,95.0,85.0,Medium,Advanced,Medium,$300B,80.0,10.0,10.0,Medium,85.0,80.0,56024142,259000,67,169500,61,53,EW
140,Becton Dickinson,Sustainable SCM,20000.0,5.8,11.0,90.0,85.0,"ERP, AI, Blockchain",,High,4.0,97.0,88.0,High,Advanced,Medium,$400B,85.0,9.0,10.0,High,87.0,80.0,72571675,260000,68,170000,62,54,BDX
141,Hologic,Lean Manufacturing,500.0,4.0,20.0,88.0,89.0,"ERP, AI, Robotics",,Medium,5.0,96.0,85.0,Medium,Advanced,Medium,$800B,80.0,10.0,12.0,Medium,85.0,80.0,107913200,261000,69,170500,63,55,HOLX
142,ResMed,Vendor Managed Inventory,200.0,10.0,12.0,91.0,88.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$700B,85.0,11.0,10.0,High,88.0,85.0,37317457,262000,70,171000,64,56,RMD
143,Dexcom,Lean Manufacturing,100.0,4.0,12.0,89.0,90.0,"ERP, AI, Robotics",,High,4.0,97.0,85.0,High,Advanced,Medium,$400B,80.0,10.0,10.0,Medium,85.0,80.0,48170988,263000,60,171500,65,57,DXCM
144,Masimo,Vendor Managed Inventory,150.0,6.0,11.0,91.0,93.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$600B,85.0,11.0,10.0,High,88.0,85.0,11609077,264000,61,172000,50,58,MASI
145,Align Technology,Agile SCM,250.0,5.2,7.0,98.0,85.0,"ERP, AI, Blockchain",,High,1.0,98.0,90.0,High,Advanced,High,$1200B,88.0,12.0,3.0,High,95.0,90.0,55229239,265000,62,172500,51,59,ALGN
146,Cooper Companies,Lean Manufacturing,400.0,6.0,18.0,88.0,90.0,"ERP, JIT, Robotics",,High,5.0,95.0,85.0,High,Advanced,Medium,$700B,80.0,10.0,12.0,Medium,85.0,80.0,50296558,266000,63,173000,52,60,COO
147,Hill-Rom,Agile SCM,200.0,50.0,12.0,91.0,88.0,"ERP, AI, Blockchain",,High,3.0,97.0,85.0,High,Advanced,Medium,$800B,85.0,11.0,10.0,High,88.0,85.0,44910238,267000,64,173500,53,40,
148,Teleflex,Sustainable SCM,20000.0,6.2,11.0,90.0,85.0,"ERP, AI, Blockchain",,High,4.0,97.0,88.0,High,Advanced,Medium,$400B,85.0,9.0,10.0,High,87.0,80.0,81550309,268000,65,174000,54,41,TFX
149,Envista Holdings,Lean Manufacturing,500.0,4.2,14.0,90.0,94.0,"ERP, JIT, Robotics",,High,5.0,98.0,85.0,High,Advanced,Medium,$700B,80.0,10.0,10.0,Medium,85.0,80.0,79452961,269000,66,174500,55,42,NVST
150,Cardinal Health,Agile SCM,200.0,10.0,7.0,99.0,91.0,"AI, ERP, Blockchain",,High,2.0,98.0,92.0,High,Advanced,Low,$1200B,88.0,15.0,3.0,High,95.0,90.0,101164454,270000,67,175000,56,43,CAH
151,McKesson,Lean Manufacturing,300.0,5.2,10.0,93.0,89.0,"ERP, AI, Blockchain",,High,2.0,98.0,88.0,High,Advanced,Medium,$800B,85.0,10.0,8.0,High,90.0,85.0,102932339,271000,68,175500,57,44,MCK
152,AmerisourceBergen,Vendor Managed Inventory,100.0,3.5,12.0,91.0,93.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$700B,85.0,11.0,10.0,High,88.0,85.0,24947745,272000,69,176000,58,45,ABG.BE
153,Henry Schein,Agile SCM,250.0,8.2,7.0,98.0,88.0,"ERP, AI, Blockchain",,High,1.0,98.0,90.0,High,Advanced,High,$1200B,88.0,12.0,3.0,High,95.0,90.0,55174260,273000,70,176500,59,46,HSIC
154,Owens & Minor,Sustainable SCM,20000.0,5.2,11.0,90.0,93.0,"ERP, AI, Blockchain",,High,4.0,97.0,88.0,High,Advanced,Medium,$400B,85.0,9.0,10.0,High,87.0,80.0,15421041,274000,60,177000,60,47,OMI
155,Patterson Companies,Vendor Managed Inventory,150.0,7.0,9.0,92.0,92.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$800B,85.0,12.0,8.0,High,88.0,85.0,3699392,275000,61,177500,61,48,PDCO
156,Cerner,Just-In-Time,1300000.0,5.5,2.0,98.0,89.0,"AI, Robotics, Blockchain",,High,1.0,99.0,88.0,High,Advanced,High,"$1,500B",85.0,20.0,5.0,High,90.0,85.0,67227699,276000,62,178000,62,49,
157,Allscripts,Lean Manufacturing,200.0,6.0,15.0,91.0,91.0,"ERP, AI, Robotics",,High,5.0,97.0,85.0,Medium,Advanced,Medium,$800B,80.0,10.0,12.0,Medium,85.0,85.0,105995957,277000,63,178500,63,50,AL21.SG
158,Epic Systems,Agile SCM,200.0,6.0,8.0,94.0,90.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,Medium,$600B,85.0,12.0,7.0,High,90.0,85.0,72073915,278000,64,179000,64,51,
159,McKesson Technology Solutions,Demand-Driven SCM,500.0,10.0,10.0,92.0,90.0,"ERP, AI, Blockchain",,High,4.0,98.0,85.0,High,Advanced,Medium,$500B,80.0,12.0,8.0,High,89.0,85.0,71275365,279000,65,179500,65,52,
160,Optum,Agile SCM,150.0,8.3,10.0,92.0,92.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,High,$900B,85.0,11.0,8.0,High,91.0,85.0,59387254,280000,66,180000,50,53,
161,Athenahealth,Agile SCM,250.0,6.0,9.0,93.0,94.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,High,$900B,85.0,11.0,8.0,High,91.0,85.0,14421669,281000,67,180500,51,54,
162,Meditech,Agile SCM,300.0,5.0,7.0,98.0,90.0,"AI, ERP, Blockchain",,High,1.0,98.0,92.0,High,Advanced,High,$1500B,90.0,12.0,3.0,High,95.0,90.0,38334883,282000,68,181000,52,55,0J7G.L
163,NextGen Healthcare,Cross-Docking,100000.0,7.5,2.0,98.0,90.0,"AI, ERP, Blockchain",,High,1.0,98.0,90.0,High,Advanced,High,$500B,80.0,12.0,5.0,High,90.0,85.0,94555919,283000,69,181500,53,56,
164,eClinicalWorks,Agile SCM,200.0,6.0,10.0,92.0,89.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,High,$800B,85.0,10.0,8.0,High,90.0,85.0,97935969,284000,70,182000,54,57,
165,Greenway Health,Lean Manufacturing,10000.0,6.0,15.0,91.0,91.0,"ERP, AI, Blockchain",,Medium,5.0,95.0,85.0,Medium,Advanced,Medium,$300B,80.0,10.0,10.0,Medium,85.0,80.0,86343265,285000,60,182500,55,58,
166,CPSI,Just-In-Time,1000000.0,4.0,3.0,97.0,90.0,"AI, Robotics, Blockchain",,High,1.0,98.0,90.0,High,Advanced,High,"$1,200B",85.0,18.0,5.0,High,90.0,88.0,103326343,286000,61,183000,56,59,CPSIX
167,GE Centricity,Agile SCM,200.0,4.2,12.0,91.0,91.0,"ERP, AI, Blockchain",,High,3.0,97.0,85.0,High,Advanced,Medium,$800B,85.0,11.0,10.0,High,88.0,85.0,54564055,287000,62,183500,57,60,
168,Siemens Soarian,Demand-Driven SCM,300.0,4.5,10.0,94.0,90.0,"ERP, AI, Blockchain",,High,2.0,98.0,88.0,High,Advanced,High,$500B,85.0,12.0,7.0,High,90.0,85.0,57658083,288000,63,184000,58,40,
169,IBM Watson Health,Vendor Managed Inventory,150.0,5.0,11.0,91.0,89.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$600B,85.0,11.0,10.0,High,88.0,85.0,40201138,289000,64,184500,59,41,
170,Philips Wellcentive,Vendor Managed Inventory,100.0,4.5,12.0,91.0,88.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$700B,85.0,11.0,10.0,High,88.0,85.0,38720112,290000,65,185000,60,42,
171,Change Healthcare,Vendor Managed Inventory,100.0,4.0,10.0,90.0,87.0,"ERP, AI, Blockchain",,High,3.0,98.0,88.0,High,Advanced,Low,$700B,85.0,11.0,8.0,High,88.0,85.0,70286690,291000,66,185500,61,43,
172,Inovalon,Lean Manufacturing,300.0,5.0,22.0,89.0,88.0,"ERP, AI, Blockchain",,Medium,5.0,96.0,85.0,Medium,Advanced,Medium,$900B,85.0,9.0,15.0,Medium,85.0,80.0,46321409,292000,67,186000,62,44,
173,Cognizant TriZetto,Lean Manufacturing,400.0,5.8,18.0,90.0,85.0,"ERP, AI, Robotics",,High,5.0,97.0,85.0,High,Advanced,Medium,$900B,85.0,11.0,10.0,Medium,85.0,85.0,80197727,293000,68,186500,63,45,
174,Orion Health,Lean Manufacturing,400.0,5.5,18.0,88.0,85.0,"ERP, JIT, Robotics",,High,5.0,95.0,85.0,High,Advanced,Medium,$700B,80.0,10.0,12.0,Medium,85.0,80.0,99223554,294000,69,187000,64,46,
175,Practice Fusion,Lean Manufacturing,300.0,4.0,18.0,87.0,92.0,"ERP, AI, Robotics",,Medium,6.0,95.0,85.0,Medium,Advanced,Medium,$500B,80.0,9.0,15.0,Medium,85.0,80.0,56996737,295000,70,187500,65,47,
176,Zocdoc,Agile SCM,150.0,7.7,10.0,93.0,88.0,"ERP, AI, Blockchain",,High,2.0,98.0,88.0,High,Advanced,Medium,$800B,85.0,10.0,8.0,High,90.0,85.0,105996449,296000,60,188000,50,48,
177,Doximity,Lean Manufacturing,500.0,9.0,14.0,90.0,89.0,"ERP, AI, Blockchain",,Medium,4.0,97.0,85.0,Medium,Advanced,Medium,$800B,85.0,9.0,12.0,Medium,85.0,85.0,71209538,297000,61,188500,51,49,DOCS
178,Teladoc Health,Lean Manufacturing,1200.0,2.0,8.0,94.0,90.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,Medium,$700B,85.0,12.0,7.0,High,90.0,85.0,109843648,298000,62,189000,52,50,TDOC
179,American Well,Agile SCM,359.0,1.0,15.0,91.0,90.0,"ERP, AI, Robotics",,High,5.0,97.0,85.0,Medium,Advanced,Medium,$800B,80.0,10.0,12.0,Medium,85.0,85.0,43369429,299000,63,189500,53,51,AMWL
180,MDLive,Sustainable SCM,459.0,7.0,4.0,95.0,88.0,"AI, ERP, Blockchain",,High,1.0,98.0,88.0,High,Advanced,High,$300B,80.0,12.0,5.0,High,90.0,85.0,271837,300000,64,190000,54,52,
181,Doctor on Demand,Agile SCM,876.0,8.0,15.0,95.0,91.0,"ERP, AI, Blockchain",,High,10.0,95.0,80.0,High,Advanced,Medium,$1000B,78.0,8.0,12.0,Medium,88.0,85.0,68574554,301000,65,190500,55,53,
182,Livongo Health,Lean Manufacturing,655.0,5.0,12.0,89.0,88.0,"ERP, AI, Robotics",,High,4.0,97.0,85.0,High,Advanced,Medium,$400B,80.0,10.0,10.0,Medium,85.0,80.0,50234073,302000,66,191000,56,54,
183,Omada Health,Agile SCM,4444.0,5.8,8.0,94.0,91.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,Medium,$600B,85.0,12.0,7.0,High,90.0,85.0,1983510,303000,67,191500,57,55,
184,Proteus Digital Health,Demand-Driven SCM,433.0,4.0,11.0,90.0,89.0,"ERP, AI, Blockchain",,High,4.0,97.0,88.0,High,Advanced,Medium,$400B,85.0,9.0,10.0,High,87.0,80.0,81200126,304000,68,192000,58,56,
185,Pear Therapeutics,Agile SCM,12000.0,4.0,9.0,93.0,90.0,"ERP, AI, Blockchain",,High,2.0,97.0,88.0,High,Advanced,Medium,$700B,85.0,10.0,7.0,High,90.0,85.0,2235001,305000,69,192500,59,57,
186,Akili Interactive,Lean Manufacturing,300.0,6.0,5.0,93.0,90.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,High,$500B,85.0,11.0,5.0,High,90.0,85.0,68979793,306000,70,193000,60,58,
187,Happify Health,Agile SCM,200.0,4.5,10.0,92.0,91.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,High,$800B,85.0,10.0,8.0,High,90.0,85.0,60736973,307000,60,193500,61,59,
188,WellDoc,Lean Manufacturing,20000.0,6.5,10.0,92.0,87.0,"ERP, AI, Blockchain",,High,4.0,98.0,85.0,High,Advanced,Medium,$500B,80.0,12.0,8.0,High,89.0,85.0,55395427,308000,61,194000,62,60,
189,BioTelemetry,Agile SCM,500.0,6.0,8.0,94.0,93.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,Medium,$700B,85.0,12.0,7.0,High,90.0,85.0,7102174,309000,62,194500,63,40,
190,iRhythm Technologies,Lean Manufacturing,100.0,4.2,20.0,89.0,85.0,"ERP, AI, Blockchain",,Medium,5.0,96.0,85.0,Medium,Advanced,Medium,$900B,80.0,9.0,12.0,Medium,85.0,80.0,21200097,310000,63,195000,64,41,IRTC
191,Insulet,Vendor Managed Inventory,200.0,4.5,7.0,98.0,92.0,"ERP, AI, Blockchain",,High,1.0,98.0,90.0,High,Advanced,High,$1200B,88.0,12.0,3.0,High,95.0,90.0,85241612,311000,64,195500,65,42,PODD
192,Tandem Diabetes Care,Efficient Consumer Response,20000.0,10.0,18.0,87.0,89.0,"ERP, AI, Robotics",,Medium,6.0,95.0,85.0,Medium,Advanced,Medium,$500B,80.0,9.0,15.0,Medium,85.0,80.0,58114586,312000,65,196000,50,43,TNDM
193,Senseonics,Sustainable SCM,400.0,6.2,9.0,93.0,89.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,High,$900B,85.0,11.0,8.0,High,91.0,85.0,63981207,313000,66,196500,51,44,SENS
194,Dexcom,Lean Manufacturing,1500.0,4.2,15.0,91.0,85.0,"ERP, AI, Blockchain",,Medium,5.0,95.0,85.0,Medium,Advanced,Medium,$300B,80.0,10.0,10.0,Medium,85.0,80.0,43381574,314000,67,197000,52,45,DXCM
195,Invitae,Agile SCM,200.0,5.0,12.0,91.0,85.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$700B,85.0,11.0,10.0,High,88.0,85.0,56294784,315000,68,197500,53,46,
196,23andMe,Lean Manufacturing,500.0,6.0,10.0,90.0,88.0,"ERP, AI, Blockchain",,High,5.0,96.0,85.0,High,Advanced,Medium,$350B,82.0,11.0,8.0,High,87.0,85.0,59994989,316000,69,198000,54,47,ME
197,Myriad Genetics,Agile SCM,300.0,5.0,12.0,88.0,89.0,"AI, ERP, Blockchain",,Medium,4.0,97.0,80.0,Medium,Advanced,Medium,$400B,75.0,8.0,15.0,Medium,80.0,78.0,85382257,317000,70,198500,55,48,MYGN
198,Illumina,Demand-Driven SCM,500.0,5.2,12.0,89.0,88.0,"ERP, AI, Robotics",,High,4.0,97.0,85.0,High,Advanced,Medium,$400B,80.0,10.0,10.0,Medium,85.0,80.0,34045505,318000,60,199000,56,49,ILMN
199,Guardant Health,Lean Manufacturing,250.0,4.2,12.0,90.0,90.0,"ERP, AI, Blockchain",,High,4.0,97.0,85.0,High,Advanced,Medium,$700B,80.0,9.0,8.0,High,88.0,85.0,89583550,319000,61,199500,57,50,GH
200,Tesla,Agile SCM,300.0,4.2,14.0,90.0,91.0,"ERP, AI, Blockchain",,Medium,4.0,97.0,85.0,Medium,Advanced,Medium,$800B,85.0,9.0,12.0,Medium,85.0,85.0,2976243,320000,62,200000,58,51,TSLA
201,Toyota,Vendor Managed Inventory,250.0,5.8,10.0,92.0,87.0,"ERP, AI, Blockchain",,High,2.0,97.0,85.0,High,Advanced,Medium,$800B,85.0,11.0,8.0,High,88.0,85.0,66401386,321000,63,200500,59,52,TM
202,General Motors,Vendor Managed Inventory,10000.0,4.0,10.0,94.0,89.0,"ERP, AI, Blockchain",,High,2.0,98.0,88.0,High,Advanced,High,$500B,85.0,12.0,7.0,High,90.0,85.0,56755037,322000,64,201000,60,53,GM
203,Ford,Agile SCM,100.0,10.0,14.0,88.0,90.0,"ERP, AI, Robotics",,High,5.0,97.0,85.0,Medium,Advanced,Medium,$500B,80.0,10.0,10.0,Medium,85.0,80.0,88917676,323000,65,201500,61,54,FORD
204,Honda,Agile SCM,75000.0,4.0,8.0,94.0,88.0,"ERP, AI, Blockchain",,High,2.0,98.0,85.0,High,Advanced,Medium,$800B,85.0,10.0,5.0,High,90.0,85.0,33255877,324000,66,202000,62,55,HMC
205,BMW,Sustainable SCM,70000.0,6.0,11.0,91.0,89.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$600B,85.0,11.0,10.0,High,88.0,85.0,11326238,325000,67,202500,63,56,BMW.DE
206,Mercedes-Benz,Vendor Managed Inventory,100.0,5.2,10.0,90.0,92.0,"ERP, AI, Blockchain",,High,3.0,98.0,88.0,High,Advanced,Low,$700B,85.0,11.0,8.0,High,88.0,85.0,23705257,326000,68,203000,64,57,MBG.DE
207,Audi,Just-In-Time,200.0,6.0,11.0,90.0,88.0,"ERP, AI, Blockchain",,High,4.0,97.0,88.0,High,Advanced,Medium,$600B,85.0,10.0,8.0,High,88.0,85.0,62134784,327000,69,203500,65,58,AUDIDR=X
208,Volkswagen,Vendor Managed Inventory,500.0,50.0,10.0,93.0,89.0,"ERP, AI, Blockchain",,High,2.0,98.0,88.0,High,Advanced,Medium,$800B,85.0,10.0,8.0,High,90.0,85.0,35703248,328000,70,204000,50,59,VOW3.DE
209,Nissan,Lean Manufacturing,300.0,6.2,11.0,90.0,92.0,"ERP, AI, Blockchain",,High,4.0,97.0,88.0,High,Advanced,Medium,$400B,85.0,9.0,10.0,High,87.0,80.0,64356139,329000,60,204500,51,60,7201.T
210,Hyundai,Lean Manufacturing,300.0,4.2,12.0,91.0,89.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$700B,85.0,11.0,10.0,High,88.0,85.0,84729604,330000,61,205000,52,40,227840.KS
211,Kia,Lean Manufacturing,500.0,10.0,2.0,98.0,85.0,"AI, Robotics, Blockchain",,High,1.0,99.0,88.0,High,Advanced,High,"$1,500B",85.0,20.0,5.0,High,90.0,85.0,4545584,331000,62,205500,53,41,INKP.JK
212,Subaru,Vendor Managed Inventory,400.0,5.2,12.0,91.0,88.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$700B,85.0,11.0,10.0,High,88.0,85.0,36805731,332000,63,206000,54,42,9778.T
213,Volvo,Agile SCM,150.0,3.5,18.0,87.0,85.0,"ERP, AI, Robotics",,Medium,6.0,95.0,85.0,Medium,Advanced,Medium,$500B,80.0,9.0,15.0,Medium,85.0,80.0,84673575,333000,64,206500,55,43,VOL1.SG
214,Land Rover,Vendor Managed Inventory,100.0,8.2,12.0,89.0,90.0,"ERP, AI, Robotics",,High,4.0,97.0,85.0,High,Advanced,Medium,$400B,80.0,10.0,10.0,Medium,85.0,80.0,106406363,334000,65,207000,56,44,
